task,task_name,feature_index,wavenumber,mean_abs_shap
G2_mg_molar_grade,MG Positive Molar Grade,649,1049.0,0.00021115609932619435
G2_mg_molar_grade,MG Positive Molar Grade,713,1113.0,0.00021110395799548784
G2_mg_molar_grade,MG Positive Molar Grade,128,528.0,0.00021099326417085476
G2_mg_molar_grade,MG Positive Molar Grade,1158,1558.0,0.00021093125311460355
G2_mg_molar_grade,MG Positive Molar Grade,1191,1591.0,0.00021052558289155561
G2_mg_molar_grade,MG Positive Molar Grade,560,960.0,0.0002105103011486029
G2_mg_molar_grade,MG Positive Molar Grade,1331,1731.0,0.00021041669686296547
G2_mg_molar_grade,MG Positive Molar Grade,145,545.0,0.0002102204082001339
G2_mg_molar_grade,MG Positive Molar Grade,516,916.0,0.00020935184870069426
G2_mg_molar_grade,MG Positive Molar Grade,870,1270.0,0.00020889260522208547
G2_mg_molar_grade,MG Positive Molar Grade,499,899.0,0.00020871080895849006
G2_mg_molar_grade,MG Positive Molar Grade,127,527.0,0.00020834650167612085
G2_mg_molar_grade,MG Positive Molar Grade,1186,1586.0,0.0002081119821425371
G2_mg_molar_grade,MG Positive Molar Grade,129,529.0,0.00020777489142487113
G2_mg_molar_grade,MG Positive Molar Grade,863,1263.0,0.0002075236375021039
G2_mg_molar_grade,MG Positive Molar Grade,877,1277.0,0.00020704049190773178
G2_mg_molar_grade,MG Positive Molar Grade,303,703.0,0.00020694724560661417
G2_mg_molar_grade,MG Positive Molar Grade,557,957.0,0.00020659836632299863
G2_mg_molar_grade,MG Positive Molar Grade,103,503.0,0.00020644839106681166
G2_mg_molar_grade,MG Positive Molar Grade,734,1134.0,0.00020627375534067936
G2_mg_molar_grade,MG Positive Molar Grade,1342,1742.0,0.00020625362502554924
G2_mg_molar_grade,MG Positive Molar Grade,1330,1730.0,0.0002054735245685361
G2_mg_molar_grade,MG Positive Molar Grade,8,408.0,0.00020527136077013017
G2_mg_molar_grade,MG Positive Molar Grade,618,1018.0,0.00020524248893123286
G2_mg_molar_grade,MG Positive Molar Grade,1188,1588.0,0.0002043830963950605
G2_mg_molar_grade,MG Positive Molar Grade,1060,1460.0,0.00020428364754892958
G2_mg_molar_grade,MG Positive Molar Grade,1398,1798.0,0.00020398540140514388
G2_mg_molar_grade,MG Positive Molar Grade,1327,1727.0,0.0002037500654332478
G2_mg_molar_grade,MG Positive Molar Grade,593,993.0,0.00020331680947541537
G2_mg_molar_grade,MG Positive Molar Grade,374,774.0,0.0002031836373820659
G2_mg_molar_grade,MG Positive Molar Grade,185,585.0,0.0002025409329127641
G2_mg_molar_grade,MG Positive Molar Grade,1272,1672.0,0.00020216844307403096
G2_mg_molar_grade,MG Positive Molar Grade,67,467.0,0.00020196686637559123
G2_mg_molar_grade,MG Positive Molar Grade,486,886.0,0.00020157219381983837
G2_mg_molar_grade,MG Positive Molar Grade,511,911.0,0.00020110643714087522
G2_mg_molar_grade,MG Positive Molar Grade,701,1101.0,0.00020063541349448917
G2_mg_molar_grade,MG Positive Molar Grade,213,613.0,0.0002003689077776514
G2_mg_molar_grade,MG Positive Molar Grade,554,954.0,0.00020015182505568867
G2_mg_molar_grade,MG Positive Molar Grade,1300,1700.0,0.00019986073717092362
G2_mg_molar_grade,MG Positive Molar Grade,1200,1600.0,0.00019977689396623305
G2_mg_molar_grade,MG Positive Molar Grade,6,406.0,0.0001995786109849144
G2_mg_molar_grade,MG Positive Molar Grade,1165,1565.0,0.00019942286752363592
G2_mg_molar_grade,MG Positive Molar Grade,896,1296.0,0.00019912643878260852
G2_mg_molar_grade,MG Positive Molar Grade,1155,1555.0,0.0001985194022319728
G2_mg_molar_grade,MG Positive Molar Grade,264,664.0,0.00019843455940033141
G2_mg_molar_grade,MG Positive Molar Grade,367,767.0,0.0001984333801302311
G2_mg_molar_grade,MG Positive Molar Grade,1054,1454.0,0.00019826944912232887
G2_mg_molar_grade,MG Positive Molar Grade,1310,1710.0,0.0001981758885919761
G2_mg_molar_grade,MG Positive Molar Grade,1139,1539.0,0.00019787280232575993
G2_mg_molar_grade,MG Positive Molar Grade,555,955.0,0.00019763188206663396
G2_mg_molar_grade,MG Positive Molar Grade,429,829.0,0.00019759301166456087
G2_mg_molar_grade,MG Positive Molar Grade,1128,1528.0,0.00019753658689464657
G2_mg_molar_grade,MG Positive Molar Grade,532,932.0,0.00019736843086832213
G2_mg_molar_grade,MG Positive Molar Grade,531,931.0,0.00019717617230091352
G2_mg_molar_grade,MG Positive Molar Grade,1192,1592.0,0.00019704449827821562
G2_mg_molar_grade,MG Positive Molar Grade,101,501.0,0.00019681737920978042
G2_mg_molar_grade,MG Positive Molar Grade,1378,1778.0,0.0001967613308235474
G2_mg_molar_grade,MG Positive Molar Grade,541,941.0,0.00019669827536277694
G2_mg_molar_grade,MG Positive Molar Grade,1045,1445.0,0.00019632898348894418
G2_mg_molar_grade,MG Positive Molar Grade,735,1135.0,0.00019632160416174438
G2_mg_molar_grade,MG Positive Molar Grade,196,596.0,0.0001961126810682981
G2_mg_molar_grade,MG Positive Molar Grade,102,502.0,0.00019483673015991155
G2_mg_molar_grade,MG Positive Molar Grade,1008,1408.0,0.00019455282090415345
G2_mg_molar_grade,MG Positive Molar Grade,915,1315.0,0.00019354647219144722
G2_mg_molar_grade,MG Positive Molar Grade,1112,1512.0,0.00019352854174328057
G2_mg_molar_grade,MG Positive Molar Grade,383,783.0,0.00019322311033280224
G2_mg_molar_grade,MG Positive Molar Grade,1096,1496.0,0.00019248286716399917
G2_mg_molar_grade,MG Positive Molar Grade,868,1268.0,0.0001922203980140109
G2_mg_molar_grade,MG Positive Molar Grade,740,1140.0,0.0001922041735988123
G2_mg_molar_grade,MG Positive Molar Grade,305,705.0,0.00019174527797221429
G2_mg_molar_grade,MG Positive Molar Grade,968,1368.0,0.00019169738099974014
G2_mg_molar_grade,MG Positive Molar Grade,137,537.0,0.000191254209459791
G2_mg_molar_grade,MG Positive Molar Grade,258,658.0,0.000190813227144248
G2_mg_molar_grade,MG Positive Molar Grade,1180,1580.0,0.0001897931774541711
G2_mg_molar_grade,MG Positive Molar Grade,1329,1729.0,0.00018973203808911784
G2_mg_molar_grade,MG Positive Molar Grade,404,804.0,0.0001896731681841752
G2_mg_molar_grade,MG Positive Molar Grade,869,1269.0,0.00018962138881590713
G2_mg_molar_grade,MG Positive Molar Grade,126,526.0,0.00018961761887124025
G2_mg_molar_grade,MG Positive Molar Grade,122,522.0,0.000188691136349909
G2_mg_molar_grade,MG Positive Molar Grade,1097,1497.0,0.00018808925269848497
G2_mg_molar_grade,MG Positive Molar Grade,861,1261.0,0.00018808148842910317
G2_mg_molar_grade,MG Positive Molar Grade,1228,1628.0,0.0001876933949534074
G2_mg_molar_grade,MG Positive Molar Grade,1230,1630.0,0.00018745618342879718
G2_mg_molar_grade,MG Positive Molar Grade,823,1223.0,0.0001868266600495196
G2_mg_molar_grade,MG Positive Molar Grade,795,1195.0,0.0001864540063984756
G2_mg_molar_grade,MG Positive Molar Grade,914,1314.0,0.0001856849995771403
G2_mg_molar_grade,MG Positive Molar Grade,1202,1602.0,0.0001853809303928365
G2_mg_molar_grade,MG Positive Molar Grade,1352,1752.0,0.0001853012244698709
G2_mg_molar_grade,MG Positive Molar Grade,596,996.0,0.00018480864024118828
G2_mg_molar_grade,MG Positive Molar Grade,124,524.0,0.00018475180556425173
G2_mg_molar_grade,MG Positive Molar Grade,952,1352.0,0.00018468049492791836
G2_mg_molar_grade,MG Positive Molar Grade,843,1243.0,0.00018458221486850567
G2_mg_molar_grade,MG Positive Molar Grade,1317,1717.0,0.0001843568754987113
G2_mg_molar_grade,MG Positive Molar Grade,175,575.0,0.00018413799492921962
G2_mg_molar_grade,MG Positive Molar Grade,549,949.0,0.00018405335481988945
G2_mg_molar_grade,MG Positive Molar Grade,838,1238.0,0.0001836433641937631
G2_mg_molar_grade,MG Positive Molar Grade,232,632.0,0.00018321274419725084
G2_mg_molar_grade,MG Positive Molar Grade,594,994.0,0.00018306350066309512
G2_mg_molar_grade,MG Positive Molar Grade,1223,1623.0,0.00018305198912894237
G2_mg_molar_grade,MG Positive Molar Grade,930,1330.0,0.00018302316887128136
G2_mg_molar_grade,MG Positive Molar Grade,100,500.0,0.00018300658937773365
G2_mg_molar_grade,MG Positive Molar Grade,1113,1513.0,0.0001826713543594021
G2_mg_molar_grade,MG Positive Molar Grade,1001,1401.0,0.0001824741281683201
G2_mg_molar_grade,MG Positive Molar Grade,317,717.0,0.00018210620967913286
G2_mg_molar_grade,MG Positive Molar Grade,1178,1578.0,0.00018178495645715558
G2_mg_molar_grade,MG Positive Molar Grade,152,552.0,0.00018156585970255452
G2_mg_molar_grade,MG Positive Molar Grade,1297,1697.0,0.00018148956685377292
G2_mg_molar_grade,MG Positive Molar Grade,1356,1756.0,0.00018140055015347488
G2_mg_molar_grade,MG Positive Molar Grade,543,943.0,0.0001813818882479522
G2_mg_molar_grade,MG Positive Molar Grade,1175,1575.0,0.00018128139761975859
G2_mg_molar_grade,MG Positive Molar Grade,1124,1524.0,0.00018110869066373026
G2_mg_molar_grade,MG Positive Molar Grade,267,667.0,0.00018080407642564678
G2_mg_molar_grade,MG Positive Molar Grade,1120,1520.0,0.00018066984222357316
G2_mg_molar_grade,MG Positive Molar Grade,559,959.0,0.00018066484667076237
G2_mg_molar_grade,MG Positive Molar Grade,933,1333.0,0.00018054111419609615
G2_mg_molar_grade,MG Positive Molar Grade,1241,1641.0,0.00018037153135088386
G2_mg_molar_grade,MG Positive Molar Grade,571,971.0,0.00017993247494628515
G2_mg_molar_grade,MG Positive Molar Grade,572,972.0,0.00017971020874532685
G2_mg_molar_grade,MG Positive Molar Grade,537,937.0,0.00017968715675828378
G2_mg_molar_grade,MG Positive Molar Grade,793,1193.0,0.0001793243698428848
G2_mg_molar_grade,MG Positive Molar Grade,371,771.0,0.0001790403843732561
G2_mg_molar_grade,MG Positive Molar Grade,125,525.0,0.00017873786846339584
G2_mg_molar_grade,MG Positive Molar Grade,1143,1543.0,0.00017851446183952857
G2_mg_molar_grade,MG Positive Molar Grade,159,559.0,0.00017825426011105943
G2_mg_molar_grade,MG Positive Molar Grade,1287,1687.0,0.0001782199533521479
G2_mg_molar_grade,MG Positive Molar Grade,1225,1625.0,0.00017796305716310428
G2_mg_molar_grade,MG Positive Molar Grade,1146,1546.0,0.00017767987371472988
G2_mg_molar_grade,MG Positive Molar Grade,385,785.0,0.0001772599035160733
G2_mg_molar_grade,MG Positive Molar Grade,522,922.0,0.0001772218493904986
G2_mg_molar_grade,MG Positive Molar Grade,925,1325.0,0.00017649454993345643
G2_mg_molar_grade,MG Positive Molar Grade,550,950.0,0.0001763874190480528
G2_mg_molar_grade,MG Positive Molar Grade,858,1258.0,0.00017623082419537816
G2_mg_molar_grade,MG Positive Molar Grade,1312,1712.0,0.0001758919314653514
G2_mg_molar_grade,MG Positive Molar Grade,1161,1561.0,0.00017588432853569402
G2_mg_molar_grade,MG Positive Molar Grade,1152,1552.0,0.00017574131501483633
G2_mg_molar_grade,MG Positive Molar Grade,361,761.0,0.00017552262156702458
G2_mg_molar_grade,MG Positive Molar Grade,564,964.0,0.00017542062796642403
G2_mg_molar_grade,MG Positive Molar Grade,551,951.0,0.0001753716258242407
G2_mg_molar_grade,MG Positive Molar Grade,519,919.0,0.00017479467348952056
G2_mg_molar_grade,MG Positive Molar Grade,1007,1407.0,0.00017470013138754496
G2_mg_molar_grade,MG Positive Molar Grade,487,887.0,0.00017447506278911259
G2_mg_molar_grade,MG Positive Molar Grade,59,459.0,0.00017433483781177062
G2_mg_molar_grade,MG Positive Molar Grade,1400,1800.0,0.00017385167782064668
G2_mg_molar_grade,MG Positive Molar Grade,755,1155.0,0.00017343327557525412
G2_mg_molar_grade,MG Positive Molar Grade,1159,1559.0,0.0001733075965330904
G2_mg_molar_grade,MG Positive Molar Grade,221,621.0,0.00017324743468785558
G2_mg_molar_grade,MG Positive Molar Grade,1357,1757.0,0.00017231777650718197
G2_mg_molar_grade,MG Positive Molar Grade,292,692.0,0.00017225757423243348
G2_mg_molar_grade,MG Positive Molar Grade,1308,1708.0,0.0001722279675199116
G2_mg_molar_grade,MG Positive Molar Grade,162,562.0,0.00017197004108405347
G2_mg_molar_grade,MG Positive Molar Grade,78,478.0,0.0001713312629267643
G2_mg_molar_grade,MG Positive Molar Grade,540,940.0,0.00017083361379946325
G2_mg_molar_grade,MG Positive Molar Grade,568,968.0,0.00017058139224291306
G2_mg_molar_grade,MG Positive Molar Grade,193,593.0,0.0001705674119693466
G2_mg_molar_grade,MG Positive Molar Grade,698,1098.0,0.00017013700973533765
G2_mg_molar_grade,MG Positive Molar Grade,70,470.0,0.00017005181957141323
G2_mg_molar_grade,MG Positive Molar Grade,4,404.0,0.00016967668781004092
G2_mg_molar_grade,MG Positive Molar Grade,1048,1448.0,0.00016957375883418723
G2_mg_molar_grade,MG Positive Molar Grade,1234,1634.0,0.0001695686468497921
G2_mg_molar_grade,MG Positive Molar Grade,937,1337.0,0.00016913970446191259
G2_mg_molar_grade,MG Positive Molar Grade,945,1345.0,0.00016906727390862106
G2_mg_molar_grade,MG Positive Molar Grade,928,1328.0,0.0001690530526119573
G2_mg_molar_grade,MG Positive Molar Grade,252,652.0,0.00016897246502383233
G2_mg_molar_grade,MG Positive Molar Grade,131,531.0,0.00016865682790346805
G2_mg_molar_grade,MG Positive Molar Grade,1174,1574.0,0.0001686106450754053
G2_mg_molar_grade,MG Positive Molar Grade,306,706.0,0.00016857075187922812
G2_mg_molar_grade,MG Positive Molar Grade,548,948.0,0.0001683547048711348
G2_mg_molar_grade,MG Positive Molar Grade,373,773.0,0.00016782614339719507
G2_mg_molar_grade,MG Positive Molar Grade,1375,1775.0,0.00016767405079452956
G2_mg_molar_grade,MG Positive Molar Grade,844,1244.0,0.00016710837021608214
G2_mg_molar_grade,MG Positive Molar Grade,1172,1572.0,0.00016702259664101116
G2_mg_molar_grade,MG Positive Molar Grade,315,715.0,0.0001646143857257319
G2_mg_molar_grade,MG Positive Molar Grade,981,1381.0,0.0001642825357413236
G2_mg_molar_grade,MG Positive Molar Grade,1011,1411.0,0.00016416265922206426
G2_mg_molar_grade,MG Positive Molar Grade,1345,1745.0,0.00016391193851743647
G2_mg_molar_grade,MG Positive Molar Grade,720,1120.0,0.00016371361326016816
G2_mg_molar_grade,MG Positive Molar Grade,607,1007.0,0.0001633850319234871
G2_mg_molar_grade,MG Positive Molar Grade,597,997.0,0.00016298829929377429
G2_mg_molar_grade,MG Positive Molar Grade,226,626.0,0.00016287433919113037
G2_mg_molar_grade,MG Positive Molar Grade,206,606.0,0.00016279115888686582
G2_mg_molar_grade,MG Positive Molar Grade,850,1250.0,0.0001626595093778163
G2_mg_molar_grade,MG Positive Molar Grade,1044,1444.0,0.00016262593026622802
G2_mg_molar_grade,MG Positive Molar Grade,224,624.0,0.00016230538900751
G2_mg_molar_grade,MG Positive Molar Grade,929,1329.0,0.0001622151723483169
G2_mg_molar_grade,MG Positive Molar Grade,150,550.0,0.00016205344499033072
G2_mg_molar_grade,MG Positive Molar Grade,410,810.0,0.00016160493673688143
G2_mg_molar_grade,MG Positive Molar Grade,249,649.0,0.00016159966741752772
G2_mg_molar_grade,MG Positive Molar Grade,1055,1455.0,0.00016135702414531286
G2_mg_molar_grade,MG Positive Molar Grade,501,901.0,0.00016135031933688717
G2_mg_molar_grade,MG Positive Molar Grade,229,629.0,0.00016134267016322762
G2_mg_molar_grade,MG Positive Molar Grade,1103,1503.0,0.00016128679362447987
G2_mg_molar_grade,MG Positive Molar Grade,609,1009.0,0.00016120671579724022
G2_mg_molar_grade,MG Positive Molar Grade,117,517.0,0.00016105382259923594
G2_mg_molar_grade,MG Positive Molar Grade,1126,1526.0,0.00016081069389921023
G2_mg_molar_grade,MG Positive Molar Grade,876,1276.0,0.00016078039361306376
G2_mg_molar_grade,MG Positive Molar Grade,677,1077.0,0.000160520767451389
G2_mg_molar_grade,MG Positive Molar Grade,419,819.0,0.00016039090720864068
G2_mg_molar_grade,MG Positive Molar Grade,1267,1667.0,0.00016029731356680777
G2_mg_molar_grade,MG Positive Molar Grade,1343,1743.0,0.00016021190089191998
G2_mg_molar_grade,MG Positive Molar Grade,830,1230.0,0.00015985102264058
G2_mg_molar_grade,MG Positive Molar Grade,1170,1570.0,0.0001598240792739602
G2_mg_molar_grade,MG Positive Molar Grade,743,1143.0,0.0001595254931195407
G2_mg_molar_grade,MG Positive Molar Grade,1346,1746.0,0.00015930308856781442
G2_mg_molar_grade,MG Positive Molar Grade,1137,1537.0,0.00015916831045874091
G2_mg_molar_grade,MG Positive Molar Grade,1059,1459.0,0.00015904975419330498
G2_mg_molar_grade,MG Positive Molar Grade,1397,1797.0,0.0001587158990193391
G2_mg_molar_grade,MG Positive Molar Grade,718,1118.0,0.00015853175800080956
G2_mg_molar_grade,MG Positive Molar Grade,1288,1688.0,0.00015816118872562484
G2_mg_molar_grade,MG Positive Molar Grade,1051,1451.0,0.00015813473058855064
G2_mg_molar_grade,MG Positive Molar Grade,566,966.0,0.00015724003225835715
G2_mg_molar_grade,MG Positive Molar Grade,1005,1405.0,0.00015721319273681364
G2_mg_molar_grade,MG Positive Molar Grade,1395,1795.0,0.00015710674226472802
G2_mg_molar_grade,MG Positive Molar Grade,1149,1549.0,0.00015701225568902182
G2_mg_molar_grade,MG Positive Molar Grade,1046,1446.0,0.00015670442999576384
G2_mg_molar_grade,MG Positive Molar Grade,154,554.0,0.00015653900529330017
G2_mg_molar_grade,MG Positive Molar Grade,826,1226.0,0.00015634844271821357
G2_mg_molar_grade,MG Positive Molar Grade,587,987.0,0.0001562564508375993
G2_mg_molar_grade,MG Positive Molar Grade,161,561.0,0.00015624316255613297
G2_mg_molar_grade,MG Positive Molar Grade,298,698.0,0.00015583746480235853
G2_mg_molar_grade,MG Positive Molar Grade,616,1016.0,0.00015507981767812402
G2_mg_molar_grade,MG Positive Molar Grade,1304,1704.0,0.00015467723130377928
G2_mg_molar_grade,MG Positive Molar Grade,580,980.0,0.00015446420090745055
G2_mg_molar_grade,MG Positive Molar Grade,895,1295.0,0.00015426132366100424
G2_mg_molar_grade,MG Positive Molar Grade,164,564.0,0.0001538766158505399
G2_mg_molar_grade,MG Positive Molar Grade,155,555.0,0.00015374363999290372
G2_mg_molar_grade,MG Positive Molar Grade,553,953.0,0.00015367165133200352
G2_mg_molar_grade,MG Positive Molar Grade,1131,1531.0,0.00015335611440577923
G2_mg_molar_grade,MG Positive Molar Grade,216,616.0,0.00015281907382240243
G2_mg_molar_grade,MG Positive Molar Grade,794,1194.0,0.00015267124339926282
G2_mg_molar_grade,MG Positive Molar Grade,414,814.0,0.0001526467037637121
G2_mg_molar_grade,MG Positive Molar Grade,304,704.0,0.0001526060005753966
G2_mg_molar_grade,MG Positive Molar Grade,1156,1556.0,0.00015237584035599546
G2_mg_molar_grade,MG Positive Molar Grade,1147,1547.0,0.00015216003615951292
G2_mg_molar_grade,MG Positive Molar Grade,260,660.0,0.00015210354316753458
G2_mg_molar_grade,MG Positive Molar Grade,243,643.0,0.00015200737086063033
G2_mg_molar_grade,MG Positive Molar Grade,1092,1492.0,0.00015191440170861435
G2_mg_molar_grade,MG Positive Molar Grade,133,533.0,0.00015142402589795776
G2_mg_molar_grade,MG Positive Molar Grade,939,1339.0,0.0001512875733420113
G2_mg_molar_grade,MG Positive Molar Grade,149,549.0,0.00015104122046549108
G2_mg_molar_grade,MG Positive Molar Grade,829,1229.0,0.00015066890115807206
G2_mg_molar_grade,MG Positive Molar Grade,577,977.0,0.00015057440948944867
G2_mg_molar_grade,MG Positive Molar Grade,370,770.0,0.0001505043745244983
G2_mg_molar_grade,MG Positive Molar Grade,1133,1533.0,0.00015020573977929914
G2_mg_molar_grade,MG Positive Molar Grade,384,784.0,0.00015016297126507178
G2_mg_molar_grade,MG Positive Molar Grade,1145,1545.0,0.00015015074725945114
G2_mg_molar_grade,MG Positive Molar Grade,212,612.0,0.00014992999275566956
G2_mg_molar_grade,MG Positive Molar Grade,1333,1733.0,0.00014943283527682282
G2_mg_molar_grade,MG Positive Molar Grade,1154,1554.0,0.00014925534917459678
G2_mg_molar_grade,MG Positive Molar Grade,897,1297.0,0.0001491734335842146
G2_mg_molar_grade,MG Positive Molar Grade,931,1331.0,0.00014909149405682937
G2_mg_molar_grade,MG Positive Molar Grade,942,1342.0,0.00014897737269318727
G2_mg_molar_grade,MG Positive Molar Grade,1127,1527.0,0.0001482519198070781
G2_mg_molar_grade,MG Positive Molar Grade,1284,1684.0,0.00014806441179909122
G2_mg_molar_grade,MG Positive Molar Grade,406,806.0,0.00014766497322703682
G2_mg_molar_grade,MG Positive Molar Grade,825,1225.0,0.0001472979137370776
G2_mg_molar_grade,MG Positive Molar Grade,238,638.0,0.00014706617856798584
