sample_index,preprocess,wavenumber,value
279,p1,1198.0,-0.47509839155396916
279,p1,1199.0,-0.47392061752328707
279,p1,1200.0,-0.4598175272000346
279,p1,1201.0,-0.426248406556164
279,p1,1202.0,-0.37224216583649666
279,p1,1203.0,-0.2923798070212838
279,p1,1204.0,-0.18670135075314545
279,p1,1205.0,-0.05445881720411463
279,p1,1206.0,0.10515003359405659
279,p1,1207.0,0.28436194094301903
279,p1,1208.0,0.48016211068780185
279,p1,1209.0,0.6713818692139443
279,p1,1210.0,0.8434875895587266
279,p1,1211.0,0.976599797012813
279,p1,1212.0,1.0550468824918922
279,p1,1213.0,1.069486610494202
279,p1,1214.0,1.0168235794969802
279,p1,1215.0,0.9054454797814225
279,p1,1216.0,0.7507046142282993
279,p1,1217.0,0.5710976144200104
279,p1,1218.0,0.39325683502818604
279,p1,1219.0,0.22445194096396592
279,p1,1220.0,0.08013596135652708
279,p1,1221.0,-0.046620412954934166
279,p1,1222.0,-0.15453117931573865
279,p1,1223.0,-0.24716794299262093
279,p1,1224.0,-0.32719289490665154
279,p1,1225.0,-0.39788218349488425
279,p1,1226.0,-0.4616727093870378
279,p1,1227.0,-0.515350159609822
279,p1,1228.0,-0.5596354647959433
279,p1,1229.0,-0.595791427678888
279,p1,1230.0,-0.6257148719834156
279,p1,1231.0,-0.6524952210943238
279,p1,1232.0,-0.6762062982820727
279,p1,1233.0,-0.6938782430628643
279,p1,1234.0,-0.7069928531578533
279,p1,1235.0,-0.7199300068767528
279,p1,1236.0,-0.7320909973156373
279,p1,1237.0,-0.7425246766894926
279,p1,1238.0,-0.7510172903295588
279,p1,1239.0,-0.7574816237165962
279,p1,1240.0,-0.7618937944635555
279,p1,1241.0,-0.7641209460143007
279,p1,1242.0,-0.7646253021498476
279,p1,1243.0,-0.7644442629304579
279,p1,1244.0,-0.7655277457798148
279,p1,1245.0,-0.7694923945544775
279,p1,1246.0,-0.7740087799261475
279,p1,1247.0,-0.7781956082739632
279,p1,1248.0,-0.7832072186814287
279,p1,1249.0,-0.7891686847036924
279,p1,1250.0,-0.7939972296958822
279,p1,1251.0,-0.7963222807231232
279,p1,1252.0,-0.7975958870468539
279,p1,1253.0,-0.7986719973352085
279,p1,1254.0,-0.7989631825718928
279,p1,1255.0,-0.798503996073251
279,p1,1256.0,-0.7979643852298511
279,p1,1257.0,-0.7979553779802575
279,p1,1258.0,-0.8008270657306602
279,p1,1259.0,-0.8052405308060291
279,p1,1260.0,-0.8064947793232385
279,p1,1261.0,-0.8036319717731584
279,p1,1262.0,-0.7972186534380813
279,p1,1263.0,-0.7881390691819106
279,p1,1264.0,-0.7780230776483847
279,p1,1265.0,-0.767199861172975
279,p1,1266.0,-0.7567809367001201
279,p1,1267.0,-0.7468087585203292
279,p1,1268.0,-0.738520804882684
279,p1,1269.0,-0.7287091065980897
279,p1,1270.0,-0.7143865836021517
279,p1,1271.0,-0.6962304748553297
279,p1,1272.0,-0.6754110329535595
279,p1,1273.0,-0.6511739007149719
279,p1,1274.0,-0.6234887113286739
279,p1,1275.0,-0.5912200288482096
279,p1,1276.0,-0.554254996129789
279,p1,1277.0,-0.5101861310565895
279,p1,1278.0,-0.45846007588185556
279,p1,1279.0,-0.39873174980089277
279,p1,1280.0,-0.33105326440201605
279,p1,1281.0,-0.2540708016121977
279,p1,1282.0,-0.17001463514687234
279,p1,1283.0,-0.08008743397774398
279,p1,1284.0,0.010852162458747507
279,p1,1285.0,0.10024301289729906
279,p1,1286.0,0.1827980572143966
279,p1,1287.0,0.25867914804372205
279,p1,1288.0,0.3203131421424134
279,p1,1289.0,0.36348911696931147
279,p1,1290.0,0.38617329912002724
279,p1,1291.0,0.3938520335725785
279,p1,1292.0,0.38138113032348103
279,p1,1293.0,0.3461945702470492
279,p1,1294.0,0.29080254703619035
279,p1,1295.0,0.22086300458021318
279,p1,1296.0,0.14073106716395262
279,p1,1297.0,0.05788537898020038
279,p1,1298.0,-0.02932769427381784
279,p1,1299.0,-0.11718961182624531
279,p1,1300.0,-0.20126348175343778
279,p1,1301.0,-0.27574629975191167
279,p1,1302.0,-0.34288124761628463
279,p1,1303.0,-0.4023385521278537
279,p1,1304.0,-0.4529181425663625
279,p1,1305.0,-0.49394493162694303
279,p1,1306.0,-0.5259078738240724
279,p1,1307.0,-0.5497369957710951
279,p1,1308.0,-0.56788771287721
279,p1,1309.0,-0.5814219233539363
279,p1,1310.0,-0.58838378633147
279,p1,1311.0,-0.5908124511996207
279,p1,1312.0,-0.5921920120330383
279,p1,1313.0,-0.5927559953242039
279,p1,1314.0,-0.5938288509270778
279,p1,1315.0,-0.5941438104197115
279,p1,1316.0,-0.5929322292537208
279,p1,1317.0,-0.5889395337264013
279,p1,1318.0,-0.5813294774414008
279,p1,1319.0,-0.5695940052007333
279,p1,1320.0,-0.5529286597768062
279,p1,1321.0,-0.533012734676728
279,p1,1322.0,-0.5100904676360823
279,p1,1323.0,-0.4790095934691472
279,p1,1324.0,-0.43824344805412657
279,p1,1325.0,-0.38737337250464476
279,p1,1326.0,-0.32771997602485053
279,p1,1327.0,-0.2585958788821887
279,p1,1328.0,-0.1860259046496595
279,p1,1329.0,-0.11356972391419835
279,p1,1330.0,-0.049139287580805366
279,p1,1331.0,0.0009372237711674178
279,p1,1332.0,0.035579613033042364
279,p1,1333.0,0.05597197190549125
279,p1,1334.0,0.06397170928738381
279,p1,1335.0,0.06245374264002656
279,p1,1336.0,0.059110727189050756
279,p1,1337.0,0.06231383650766588
279,p1,1338.0,0.07177377339989087
279,p1,1339.0,0.09053753293101202
279,p1,1340.0,0.11886938954144734
279,p1,1341.0,0.15736967805200647
279,p1,1342.0,0.20584290152235188
279,p1,1343.0,0.26387582014376526
279,p1,1344.0,0.3296604108209523
279,p1,1345.0,0.40385985235373983
279,p1,1346.0,0.4869128433600528
279,p1,1347.0,0.581359417465961
279,p1,1348.0,0.6869184498945233
279,p1,1349.0,0.8058547012227935
279,p1,1350.0,0.9412075104655201
279,p1,1351.0,1.0904978491782467
279,p1,1352.0,1.249057827242573
279,p1,1353.0,1.416198829721753
279,p1,1354.0,1.5891983766691211
279,p1,1355.0,1.764028615023725
279,p1,1356.0,1.932973470247844
279,p1,1357.0,2.0906429978804106
279,p1,1358.0,2.228002542637535
279,p1,1359.0,2.337424884675931
279,p1,1360.0,2.411893856643217
279,p1,1361.0,2.4488352290473414
279,p1,1362.0,2.4472063807881974
279,p1,1363.0,2.4097338258306187
279,p1,1364.0,2.3455121911548846
279,p1,1365.0,2.262421892932826
279,p1,1366.0,2.16984078912699
279,p1,1367.0,2.072515135211191
279,p1,1368.0,1.9774812895262495
279,p1,1369.0,1.888961720569793
279,p1,1370.0,1.8123444269025395
279,p1,1371.0,1.7519617403482095
279,p1,1372.0,1.7073740102419208
279,p1,1373.0,1.6775667929593023
279,p1,1374.0,1.6651487688053204
279,p1,1375.0,1.6704273228397168
279,p1,1376.0,1.694032373743706
279,p1,1377.0,1.7336949049631705
279,p1,1378.0,1.7875305908503751
279,p1,1379.0,1.853524866127494
279,p1,1380.0,1.9269022231484472
279,p1,1381.0,2.011223507041001
279,p1,1382.0,2.1104124991225275
279,p1,1383.0,2.2252771391054833
279,p1,1384.0,2.3572040845807716
279,p1,1385.0,2.503316164742177
279,p1,1386.0,2.6594333045339353
279,p1,1387.0,2.8087578345594135
279,p1,1388.0,2.932953492060682
279,p1,1389.0,3.0168868689096446
279,p1,1390.0,3.052015869747102
279,p1,1391.0,3.011291871372734
279,p1,1392.0,2.893927222042741
279,p1,1393.0,2.7137746119249044
279,p1,1394.0,2.485747178571193
279,p1,1395.0,2.223359718518152
279,p1,1396.0,1.9479371940194776
279,p1,1397.0,1.668449449842566
279,p1,1398.0,1.402392350228686
279,p1,1399.0,1.1608771216425224
279,p1,1400.0,0.950371841009266
279,p1,1401.0,0.7490980131485739
279,p1,1402.0,0.5710834892510509
279,p1,1403.0,0.42282042371319667
279,p1,1404.0,0.2989026648542343
279,p1,1405.0,0.1939310191049109
279,p1,1406.0,0.10536147753384806
279,p1,1407.0,0.026508376249339157
279,p1,1408.0,-0.043096712205379
279,p1,1409.0,-0.10904670496457433
279,p1,1410.0,-0.17460032331575193
279,p1,1411.0,-0.24125460283430536
279,p1,1412.0,-0.3075413916074544
279,p1,1413.0,-0.3711528527899223
279,p1,1414.0,-0.4305745016514319
279,p1,1415.0,-0.4846658920530356
279,p1,1416.0,-0.5328644759651491
279,p1,1417.0,-0.5746104053076134
279,p1,1418.0,-0.6087795141283439
279,p1,1419.0,-0.6355024004899017
279,p1,1420.0,-0.6554379898691975
279,p1,1421.0,-0.669037664702046
279,p1,1422.0,-0.6771617750950993
279,p1,1423.0,-0.6806311091678922
279,p1,1424.0,-0.6768086600756552
279,p1,1425.0,-0.663344829343151
279,p1,1426.0,-0.6430741735063599
279,p1,1427.0,-0.6193448744174554
279,p1,1428.0,-0.5909592582147447
279,p1,1429.0,-0.5576224534018249
279,p1,1430.0,-0.5227593444781132
279,p1,1431.0,-0.48853427658224097
279,p1,1432.0,-0.45255025252626113
279,p1,1433.0,-0.4175809376186928
279,p1,1434.0,-0.382197441891452
279,p1,1435.0,-0.34742247124763026
279,p1,1436.0,-0.31535265426167125
279,p1,1437.0,-0.2898468092049896
279,p1,1438.0,-0.27211938900978905
279,p1,1439.0,-0.26131260752140784
279,p1,1440.0,-0.25736350391344
279,p1,1441.0,-0.25900511963725664
279,p1,1442.0,-0.2625271801168582
279,p1,1443.0,-0.2685829180868276
279,p1,1444.0,-0.27740599437701385
279,p1,1445.0,-0.2873895534523862
279,p1,1446.0,-0.29772936779351983
279,p1,1447.0,-0.3145373884348241
279,p1,1448.0,-0.3364991504873951
279,p1,1449.0,-0.35848384429751223
279,p1,1450.0,-0.3785216920898757
279,p1,1451.0,-0.3978256164571878
279,p1,1452.0,-0.4133317684565097
279,p1,1453.0,-0.4224637721646301
279,p1,1454.0,-0.4264580716692562
279,p1,1455.0,-0.4258254100612005
279,p1,1456.0,-0.42156061943475936
279,p1,1457.0,-0.41523495704180424
279,p1,1458.0,-0.40331245311435154
279,p1,1459.0,-0.38595060619760696
279,p1,1460.0,-0.36544158952697775
279,p1,1461.0,-0.34271847071582695
279,p1,1462.0,-0.31724448822124324
279,p1,1463.0,-0.28890072611851964
279,p1,1464.0,-0.25945077086658214
279,p1,1465.0,-0.22999686789715923
279,p1,1466.0,-0.20015648801256442
279,p1,1467.0,-0.16848402165166979
279,p1,1468.0,-0.13453664506253007
279,p1,1469.0,-0.09984096263111183
279,p1,1470.0,-0.06721083382441703
279,p1,1471.0,-0.03612974273447528
279,p1,1472.0,-0.010789007003977998
279,p1,1473.0,0.003591046461341909
279,p1,1474.0,0.011451319096577475
279,p1,1475.0,0.016193192725877815
279,p1,1476.0,0.020653436877494446
279,p1,1477.0,0.02806549371001597
279,p1,1478.0,0.03788099622798764
279,p1,1479.0,0.04955568803517866
279,p1,1480.0,0.06472034698298833
279,p1,1481.0,0.07916473638311816
279,p1,1482.0,0.08356523844643557
279,p1,1483.0,0.06860850838291396
279,p1,1484.0,0.03613876241702893
279,p1,1485.0,-0.012952075891250503
279,p1,1486.0,-0.07803633071822334
279,p1,1487.0,-0.1552841009448638
279,p1,1488.0,-0.24108769438874797
279,p1,1489.0,-0.329730359930214
279,p1,1490.0,-0.41286293376345884
279,p1,1491.0,-0.48778449428111353
279,p1,1492.0,-0.5523139555992317
279,p1,1493.0,-0.6096864442996098
279,p1,1494.0,-0.6596875765804249
279,p1,1495.0,-0.7017002619140752
279,p1,1496.0,-0.7367635234840885
279,p1,1497.0,-0.7660901529903735
279,p1,1498.0,-0.7889934521717592
279,p1,1499.0,-0.8054836761991262
279,p1,1500.0,-0.813603415207865
279,p1,1501.0,-0.8126694372718358
279,p1,1502.0,-0.8053550520421945
279,p1,1503.0,-0.7953273432520384
279,p1,1504.0,-0.7833831514379128
279,p1,1505.0,-0.7710654221789786
279,p1,1506.0,-0.7593251715068233
279,p1,1507.0,-0.7513518907958231
279,p1,1508.0,-0.7470601867410097
279,p1,1509.0,-0.7428948528646365
279,p1,1510.0,-0.7358839465521023
279,p1,1511.0,-0.7289458756809009
279,p1,1512.0,-0.7237662116797597
279,p1,1513.0,-0.7195713263674689
279,p1,1514.0,-0.7168669167913798
279,p1,1515.0,-0.71729163825336
279,p1,1516.0,-0.7185053663239923
279,p1,1517.0,-0.7204136699877849
279,p1,1518.0,-0.7217268845297586
279,p1,1519.0,-0.718273730911922
279,p1,1520.0,-0.7105183918056451
279,p1,1521.0,-0.7012374143060974
279,p1,1522.0,-0.6896386494615703
279,p1,1523.0,-0.6745773194141383
279,p1,1524.0,-0.6562910776510095
279,p1,1525.0,-0.6377434014886769
279,p1,1526.0,-0.6189956723069924
279,p1,1527.0,-0.5992044811818816
279,p1,1528.0,-0.5785213439899466
279,p1,1529.0,-0.5565507217873792
279,p1,1530.0,-0.5337026622341053
279,p1,1531.0,-0.5112764520017968
279,p1,1532.0,-0.4896200756723943
279,p1,1533.0,-0.46849614936020184
279,p1,1534.0,-0.4473852034492247
279,p1,1535.0,-0.42646827310683055
279,p1,1536.0,-0.4090318907720829
279,p1,1537.0,-0.3945080549063847
279,p1,1538.0,-0.3847420592717744
279,p1,1539.0,-0.3803289376811875
279,p1,1540.0,-0.38066607476622355
279,p1,1541.0,-0.3862231402348152
279,p1,1542.0,-0.39614916762162083
279,p1,1543.0,-0.4094043712265164
279,p1,1544.0,-0.4257267500710376
279,p1,1545.0,-0.44143112124524486
279,p1,1546.0,-0.45645865410047987
279,p1,1547.0,-0.46981128402466016
279,p1,1548.0,-0.4824116191749366
279,p1,1549.0,-0.4946000524113587
279,p1,1550.0,-0.504833038767673
279,p1,1551.0,-0.5137830797674434
279,p1,1552.0,-0.5184852409807609
279,p1,1553.0,-0.5145085514445207
279,p1,1554.0,-0.5006763404242419
279,p1,1555.0,-0.47743494934772185
279,p1,1556.0,-0.44149627094585286
279,p1,1557.0,-0.3932147124869431
279,p1,1558.0,-0.3295976677037434
279,p1,1559.0,-0.2495541274064108
279,p1,1560.0,-0.15199495373778596
279,p1,1561.0,-0.03493126445178357
279,p1,1562.0,0.16131125243657782
279,p1,1563.0,0.3293395432422934
279,p1,1564.0,0.4075316452297933
279,p1,1565.0,0.46433682926687697
279,p1,1566.0,0.5627535536544956
279,p1,1567.0,0.7488573436226488
279,p1,1568.0,1.1181566982050921
279,p1,1569.0,1.6532627533966193
279,p1,1570.0,2.2010813009975685
279,p1,1571.0,2.7533331031320376
279,p1,1572.0,3.2914985361736906
279,p1,1573.0,3.6696739430383314
279,p1,1574.0,3.8656135910612375
279,p1,1575.0,3.967350321806931
279,p1,1576.0,3.9845399436550717
279,p1,1577.0,3.9887345509270897
279,p1,1578.0,4.062485888548152
279,p1,1579.0,4.147964839199229
279,p1,1580.0,4.152171184097577
279,p1,1581.0,4.405634660894033
279,p1,1582.0,4.323302545843118
279,p1,1583.0,3.987797773115953
279,p1,1584.0,3.4599958753570372
279,p1,1585.0,2.809212843169214
279,p1,1586.0,2.0462104117621416
279,p1,1587.0,1.3680772761858708
279,p1,1588.0,0.8274756416195154
279,p1,1589.0,0.48044890218315855
279,p1,1590.0,0.3919482510315328
279,p1,1591.0,0.6168110332286423
279,p1,1592.0,0.5637423484253156
279,p1,1593.0,0.4912344936368458
279,p1,1594.0,0.3995317556909622
279,p1,1595.0,0.29406834183649255
279,p1,1596.0,0.18371609473176653
279,p1,1597.0,0.21579418036771272
279,p1,1598.0,0.2651675314265336
279,p1,1599.0,0.2607087289830725
279,p1,1600.0,0.2703900578092957
279,p1,1601.0,0.344844797855043
279,p1,1602.0,0.5391877897354121
279,p1,1603.0,0.9274327346988935
279,p1,1604.0,1.451518848692387
279,p1,1605.0,2.005679582621325
279,p1,1606.0,2.5635431465566505
279,p1,1607.0,3.1216911621525574
279,p1,1608.0,3.5013098196746095
279,p1,1609.0,3.66375539096495
279,p1,1610.0,3.757283388242692
279,p1,1611.0,3.7694370401428006
279,p1,1612.0,3.7086222425621225
279,p1,1613.0,3.585278024399596
279,p1,1614.0,3.237209143325083
279,p1,1615.0,2.658660973171036
279,p1,1616.0,2.0636996321318897
279,p1,1617.0,1.5094037453738782
279,p1,1618.0,1.0004872125132738
279,p1,1619.0,0.6138557131444641
279,p1,1620.0,0.41378024638368904
279,p1,1621.0,0.32429816516784504
279,p1,1622.0,0.29688081930647847
279,p1,1623.0,0.25884962498456954
279,p1,1624.0,0.1275996671735336
279,p1,1625.0,-0.03194814507677083
279,p1,1626.0,-0.12164290081283403
279,p1,1627.0,-0.1991208040284103
279,p1,1628.0,-0.27065770964737734
279,p1,1629.0,-0.3354495605608826
279,p1,1630.0,-0.3936672336033884
279,p1,1631.0,-0.44596265937713625
279,p1,1632.0,-0.4913063234461219
279,p1,1633.0,-0.529618445650479
279,p1,1634.0,-0.5619598423422076
279,p1,1635.0,-0.5896283155380139
279,p1,1636.0,-0.6133080663176127
279,p1,1637.0,-0.6331942586166381
279,p1,1638.0,-0.6501242563273159
279,p1,1639.0,-0.6644571264431797
279,p1,1640.0,-0.6751239153384785
279,p1,1641.0,-0.6827583741213131
279,p1,1642.0,-0.687196354354489
279,p1,1643.0,-0.6888338002870774
279,p1,1644.0,-0.691027542113715
279,p1,1645.0,-0.6946230080410137
279,p1,1646.0,-0.6997395867561652
279,p1,1647.0,-0.7050568716813383
279,p1,1648.0,-0.7105972042058492
279,p1,1649.0,-0.7160051288206586
279,p1,1650.0,-0.7196157425523536
279,p1,1651.0,-0.7213492874886847
279,p1,1652.0,-0.7204021310158495
279,p1,1653.0,-0.7175298201318165
279,p1,1654.0,-0.7158766760950938
279,p1,1655.0,-0.7167379512922255
279,p1,1656.0,-0.7191503661926798
279,p1,1657.0,-0.7214256454911525
279,p1,1658.0,-0.7258768489155065
279,p1,1659.0,-0.7322846386152404
279,p1,1660.0,-0.737673220728192
279,p1,1661.0,-0.7417317264964692
279,p1,1662.0,-0.7437066013258526
279,p1,1663.0,-0.7444377167600891
279,p1,1664.0,-0.745868693412455
279,p1,1665.0,-0.7464223035012594
279,p1,1666.0,-0.7438467995507716
279,p1,1667.0,-0.7394854903007801
279,p1,1668.0,-0.7369389856545031
279,p1,1669.0,-0.7360854494685145
279,p1,1670.0,-0.7342199025292093
279,p1,1671.0,-0.7314167018769486
279,p1,1672.0,-0.7285761245245241
279,p1,1673.0,-0.727398250209376
279,p1,1674.0,-0.7270302878347327
279,p1,1675.0,-0.7249094431894401
279,p1,1676.0,-0.7208436547328875
279,p1,1677.0,-0.7171349800724622
279,p1,1678.0,-0.7158836541738474
279,p1,1679.0,-0.7159981663809803
279,p1,1680.0,-0.7158172958767007
279,p1,1681.0,-0.7146962325861154
279,p1,1682.0,-0.7133222405130509
279,p1,1683.0,-0.7127541605319594
279,p1,1684.0,-0.7110032582435063
279,p1,1685.0,-0.7070119831793127
279,p1,1686.0,-0.7014360059179723
279,p1,1687.0,-0.696278323491661
279,p1,1688.0,-0.6924314331269816
279,p1,1689.0,-0.687958015996194
279,p1,1690.0,-0.682424356437437
279,p1,1691.0,-0.6763042111802271
279,p1,1692.0,-0.6706370052443852
279,p1,1693.0,-0.6666104159752476
279,p1,1694.0,-0.6628034687348936
279,p1,1695.0,-0.6587010341028648
279,p1,1696.0,-0.6552252056844742
279,p1,1697.0,-0.6537737373081141
279,p1,1698.0,-0.6526246043733654
279,p1,1699.0,-0.6491757112969365
279,p1,1700.0,-0.6438223055406626
279,p1,1701.0,-0.6374196288171105
279,p1,1702.0,-0.6315935390606509
279,p1,1703.0,-0.62697788302647
279,p1,1704.0,-0.6236064895390414
279,p1,1705.0,-0.6219954059613064
279,p1,1706.0,-0.6235033268504031
279,p1,1707.0,-0.6256325270766341
279,p1,1708.0,-0.6239723292361817
279,p1,1709.0,-0.6188896817629986
279,p1,1710.0,-0.6128208173098242
279,p1,1711.0,-0.606854260637728
279,p1,1712.0,-0.6025041123292655
279,p1,1713.0,-0.5998287515397778
279,p1,1714.0,-0.5999742034259783
279,p1,1715.0,-0.6037101257481721
279,p1,1716.0,-0.6093361743121783
279,p1,1717.0,-0.6123466034390541
279,p1,1718.0,-0.6109104843560349
279,p1,1719.0,-0.6077866873817878
279,p1,1720.0,-0.6034837898949973
279,p1,1721.0,-0.5997909085319975
279,p1,1722.0,-0.5976842588159735
279,p1,1723.0,-0.5964636866934239
279,p1,1724.0,-0.5967578057282159
279,p1,1725.0,-0.5971049162608861
279,p1,1726.0,-0.5968408889401488
279,p1,1727.0,-0.5961105674624851
279,p1,1728.0,-0.5930173493671622
279,p1,1729.0,-0.588395923181927
279,p1,1730.0,-0.582942832189421
279,p1,1731.0,-0.5786313962775943
279,p1,1732.0,-0.5756051244800506
279,p1,1733.0,-0.5733021787073733
279,p1,1734.0,-0.5720474291910099
279,p1,1735.0,-0.5700748749548237
279,p1,1736.0,-0.5681232328023397
279,p1,1737.0,-0.5662532928142368
279,p1,1738.0,-0.5629531747542031
279,p1,1739.0,-0.5573749196104969
279,p1,1740.0,-0.5517504951009263
279,p1,1741.0,-0.5478725268160332
279,p1,1742.0,-0.5443363426350375
279,p1,1743.0,-0.5414085186220882
279,p1,1744.0,-0.5395715688172256
279,p1,1745.0,-0.5370411385278138
279,p1,1746.0,-0.5332270119349306
279,p1,1747.0,-0.5297388306433879
279,p1,1748.0,-0.526711532245129
279,p1,1749.0,-0.5211835379130648
279,p1,1750.0,-0.5152799085016811
279,p1,1751.0,-0.5096808959612986
279,p1,1752.0,-0.5030040552616886
279,p1,1753.0,-0.49638359901811946
279,p1,1754.0,-0.4905509472407185
279,p1,1755.0,-0.4851696710877659
279,p1,1756.0,-0.4805758016406666
279,p1,1757.0,-0.47778770606661075
279,p1,1758.0,-0.4744435762401838
279,p1,1759.0,-0.46939256352761605
279,p1,1760.0,-0.4647493886539986
279,p1,1761.0,-0.4612040560459847
279,p1,1762.0,-0.4579576450670461
279,p1,1763.0,-0.4517904508548326
279,p1,1764.0,-0.44377380153330165
279,p1,1765.0,-0.43527920304199036
279,p1,1766.0,-0.42694404049192963
279,p1,1767.0,-0.4185381873959169
279,p1,1768.0,-0.4091551101468221
279,p1,1769.0,-0.4014100857103152
279,p1,1770.0,-0.3961257834020623
279,p1,1771.0,-0.3925632532331585
279,p1,1772.0,-0.3889601703183642
279,p1,1773.0,-0.38324117832629995
279,p1,1774.0,-0.3777770285696479
279,p1,1775.0,-0.37211533068817276
279,p1,1776.0,-0.3671135277519222
279,p1,1777.0,-0.3637528764192308
279,p1,1778.0,-0.3599821100935887
279,p1,1779.0,-0.35543284081073334
279,p1,1780.0,-0.34877648159895874
279,p1,1781.0,-0.34108583939666676
279,p1,1782.0,-0.3354932224039781
279,p1,1783.0,-0.3310845438940524
279,p1,1784.0,-0.3266731833534977
279,p1,1785.0,-0.32187663259006444
279,p1,1786.0,-0.31818000098666355
279,p1,1787.0,-0.314998606289563
279,p1,1788.0,-0.3113104941153463
279,p1,1789.0,-0.3075613980397499
279,p1,1790.0,-0.302653758515405
279,p1,1791.0,-0.29831840223989836
279,p1,1792.0,-0.294874307884766
279,p1,1793.0,-0.2906779241085003
279,p1,1794.0,-0.28708727333742823
279,p1,1795.0,-0.2839167793540972
279,p1,1796.0,-0.2794734615857799
279,p1,1797.0,-0.27533969390074814
279,p1,1798.0,-0.27186618750437125
279,p1,1799.0,-0.2694036577798888
279,p1,1800.0,-0.2683028243231482
279,p2,400.0,1.2767206516760332
279,p2,401.0,1.5261227482549768
